vehicle_id,lat,lon,direction,timestamp,stop_sequence,trip_id,route_id,agency
y1864,42.34247,-71.084325,0,2026-03-31 20:06:38,11,73601886,1,MBTA
y1849,42.368003,-71.107991,0,2026-03-31 20:06:43,20,73601890,1,MBTA
y1846,42.339336,-71.058559,0,2026-03-31 20:06:41,1,73601894,1,MBTA
y1807,42.372261,-71.119253,1,2026-03-31 20:06:29,2,73602190,1,MBTA
y1747,42.334936,-71.075073,1,2026-03-31 20:06:40,18,73602192,1,MBTA
y1729,42.332765,-71.08109,0,2026-03-31 20:06:41,3,73601899,1,MBTA
y1918,42.33647,-71.08883,0,2026-03-31 20:05:05,1,73602683,23,MBTA
y1910,42.327003,-71.083092,1,2026-03-31 20:06:39,24,73603915,23,MBTA
y1862,42.303077,-71.078274,1,2026-03-31 20:06:40,11,73603919,23,MBTA
y1833,42.290053,-71.07068,0,2026-03-31 20:06:40,26,73602672,23,MBTA
y1830,42.305193,-71.080317,0,2026-03-31 20:06:39,18,73602671,23,MBTA
y1825,42.28463,-71.06408,1,2026-03-31 20:06:26,1,73601416,23,MBTA
y1786,42.328654,-71.084007,0,2026-03-31 20:06:43,7,73602677,23,MBTA
y1271,42.26714,-71.09153,1,2026-03-31 20:06:05,1,73766556,28,MBTA
y1265,42.305401,-71.08478,0,2026-03-31 20:06:39,17,73766499,28,MBTA
y1263,42.26768,-71.0924,0,2026-03-31 20:06:34,35,73766424,28,MBTA
y1251,42.26749,-71.09183,1,2026-03-31 20:06:28,1,73766421,28,MBTA
y1224,42.312488,-71.083049,1,2026-03-31 20:06:43,22,73766441,28,MBTA
y1217,42.272742,-71.093452,1,2026-03-31 20:06:44,4,73766463,28,MBTA
y1215,42.336877,-71.089005,0,2026-03-31 20:06:42,1,73766462,28,MBTA
y1210,42.317028,-71.082501,1,2026-03-31 20:06:40,24,73766480,28,MBTA
y1209,42.295037,-71.087798,1,2026-03-31 20:06:41,14,73766433,28,MBTA
y1201,42.295673,-71.087869,0,2026-03-31 20:06:39,21,73766515,28,MBTA
y1262,42.312934,-71.114125,1,2026-03-31 20:06:42,6,73767429,39,MBTA
y1261,42.335633,-71.100376,1,2026-03-31 20:06:43,17,73767427,39,MBTA
y1257,42.348973,-71.07728,0,2026-03-31 20:06:43,3,73767430,39,MBTA
y1254,42.347628,-71.07446,0,2026-03-31 20:03:46,1,73767433,39,MBTA
y1218,42.336156,-71.100228,0,2026-03-31 20:06:39,9,73767428,39,MBTA
y1216,42.31991,-71.11182,0,2026-03-31 20:06:42,18,73767421,39,MBTA
y3284,42.351174,-71.115995,1,2026-03-31 20:06:42,30,73584560,57,MBTA
y3279,42.351127,-71.116244,1,2026-03-31 20:06:40,30,73584559,57,MBTA
y3259,42.352854,-71.176525,0,2026-03-31 20:06:40,26,73584618,57,MBTA
y3256,42.35722,-71.18391,0,2026-03-31 20:06:13,30,73584616,57,MBTA
y3253,42.348982,-71.1569,1,2026-03-31 20:06:39,16,73584783,57,MBTA
y3222,42.350341,-71.146801,0,2026-03-31 20:06:42,15,73584619,57,MBTA
y3213,42.34904098510742,-71.0955581665039,0,2026-03-31 20:06:39,1,73584784,57,MBTA
y3204,42.356304,-71.183838,1,2026-03-31 20:06:38,1,73584785,57,MBTA
y3200,42.354373931884766,-71.17955017089844,1,2026-03-31 20:06:38,8,73584777,57,MBTA
y3285,42.32914,-71.08394,0,2026-03-31 20:06:31,1,73583901,66,MBTA
y3281,42.377288818359375,-71.12004852294922,1,2026-03-31 20:06:37,1,73584020,66,MBTA
y3269,42.349622,-71.13045,0,2026-03-31 20:06:34,21,73583899,66,MBTA
y3264,42.342525482177734,-71.12191009521484,1,2026-03-31 20:06:38,19,73584410,66,MBTA
y3257,42.332137,-71.098664,0,2026-03-31 20:06:41,7,73583898,66,MBTA
y3252,42.367526,-71.124346,0,2026-03-31 20:06:41,30,73583895,66,MBTA
y3251,42.360121,-71.128427,1,2026-03-31 20:06:40,7,73584018,66,MBTA
y3243,42.33334,-71.118821,1,2026-03-31 20:06:41,23,73584017,66,MBTA
y3219,42.349539,-71.130462,0,2026-03-31 20:06:36,21,73583896,66,MBTA
y3217,42.331522,-71.095227,1,2026-03-31 20:06:42,31,73584012,66,MBTA
y2112,42.402595,-71.036248,1,2026-03-31 20:06:40,12,73901836,111,MBTA
y2110,42.41565,-71.03279,1,2026-03-31 20:06:36,1,73901981,111,MBTA
y2104,42.379814,-71.052266,1,2026-03-31 20:06:39,22,73901835,111,MBTA
y2099,42.362277,-71.05728,0,2026-03-31 20:06:27,1,73901826,111,MBTA
y2089,42.41567,-71.03297,1,2026-03-31 20:06:35,1,73901942,111,MBTA
y2028,42.377577,-71.054036,0,2026-03-31 20:06:41,3,73901824,111,MBTA
y2024,42.362267,-71.056056,0,2026-03-31 20:06:42,1,73901901,111,MBTA
y1992,42.403323,-71.036814,0,2026-03-31 20:06:39,14,73901809,111,MBTA
y3142,42.364222,-71.117458,0,2026-03-31 20:06:06,13,73870797,64,MBTA
y2117,42.367848,-71.097505,1,2026-03-31 20:06:42,25,73870777,64,MBTA
y2090,42.362813,-71.087203,0,2026-03-31 20:06:38,1,73870773,64,MBTA
y2001,42.3541,-71.138958,1,2026-03-31 20:06:39,11,73870837,64,MBTA
y0799,42.299715,-71.06224,0,2026-03-31 20:06:42,1,74122278,201,MBTA
y1679,42.299163,-71.114652,0,2026-03-31 20:05:28,1,74213632,4050,MBTA
y1662,42.319827,-71.094202,0,2026-03-31 20:06:43,8,74213232,42,MBTA
y1623,42.29995,-71.11369,1,2026-03-31 20:06:35,2,74213220,42,MBTA
y2054,42.382743,-71.104096,0,2026-03-31 20:06:38,9,73870163,87,MBTA
y1925,42.408717,-71.137552,1,2026-03-31 20:06:44,7,73870263,87,MBTA
y2097,42.364363,-71.101753,1,2026-03-31 20:06:38,51,73869684,70,MBTA
y2095,42.376381,-71.25754,1,2026-03-31 20:06:45,3,73869546,70,MBTA
y2094,42.376391,-71.256294,0,2026-03-31 20:06:44,48,73869521,70,MBTA
y2003,42.36436,-71.11594,0,2026-03-31 20:06:26,8,73869520,70,MBTA
y1951,42.362532,-71.153906,1,2026-03-31 20:06:42,34,73869658,70,MBTA
y1875,42.358403,-71.093193,1,2026-03-31 20:07:47,10,73602193,1,MBTA
y1864,42.345312,-71.086715,0,2026-03-31 20:07:46,12,73601886,1,MBTA
y1849,42.36853,-71.10893,0,2026-03-31 20:07:36,20,73601890,1,MBTA
y1846,42.340479,-71.057116,0,2026-03-31 20:07:47,1,73601894,1,MBTA
y1807,42.371001,-71.115814,1,2026-03-31 20:07:50,2,73602190,1,MBTA
y1747,42.33313,-71.07414,1,2026-03-31 20:07:39,20,73602192,1,MBTA
y1729,42.332158,-71.079621,0,2026-03-31 20:07:38,4,73601899,1,MBTA
y1918,42.33647,-71.08883,0,2026-03-31 20:05:05,1,73602683,23,MBTA
y1910,42.32834,-71.083231,1,2026-03-31 20:07:36,25,73603915,23,MBTA
y1862,42.304717,-71.079657,1,2026-03-31 20:07:39,12,73603919,23,MBTA
y1833,42.288877,-71.066784,0,2026-03-31 20:07:50,27,73602672,23,MBTA
y1830,42.301761,-71.077091,0,2026-03-31 20:07:46,20,73602671,23,MBTA
y1825,42.285148,-71.064472,1,2026-03-31 20:07:43,2,73601416,23,MBTA
y1786,42.32859,-71.08374,0,2026-03-31 20:07:27,7,73602677,23,MBTA
y1271,42.26714,-71.09153,1,2026-03-31 20:06:05,1,73766556,28,MBTA
y1265,42.304317,-71.084961,0,2026-03-31 20:07:47,18,73766499,28,MBTA
y1251,42.267433,-71.092139,1,2026-03-31 20:07:45,1,73766421,28,MBTA
y1224,42.315906,-71.083065,1,2026-03-31 20:07:40,24,73766441,28,MBTA
y1217,42.274392,-71.093408,1,2026-03-31 20:07:47,5,73766463,28,MBTA
y1215,42.335701,-71.090085,0,2026-03-31 20:07:43,2,73766462,28,MBTA
y1210,42.318184,-71.081735,1,2026-03-31 20:07:50,25,73766480,28,MBTA
y1209,42.298497,-71.086651,1,2026-03-31 20:07:46,16,73766433,28,MBTA
y1201,42.291987,-71.089055,0,2026-03-31 20:07:46,23,73766515,28,MBTA
y1262,42.317326,-71.113195,1,2026-03-31 20:07:46,8,73767429,39,MBTA
y1261,42.337609,-71.095745,1,2026-03-31 20:07:50,18,73767427,39,MBTA
y1257,42.345735,-71.081038,0,2026-03-31 20:07:49,4,73767430,39,MBTA
y1254,42.347628,-71.07446,0,2026-03-31 20:03:46,1,73767433,39,MBTA
y1218,42.334374,-71.104674,0,2026-03-31 20:07:48,11,73767428,39,MBTA
y1216,42.319262,-71.111979,0,2026-03-31 20:07:49,18,73767421,39,MBTA
y3284,42.35078048706055,-71.11363220214844,1,2026-03-31 20:07:46,30,73584560,57,MBTA
y3279,42.350916,-71.114229,1,2026-03-31 20:07:47,30,73584559,57,MBTA
y3259,42.35432,-71.179383,0,2026-03-31 20:07:49,27,73584618,57,MBTA
y3256,42.357345,-71.185232,0,2026-03-31 20:07:36,30,73584616,57,MBTA
y3253,42.349081,-71.154119,1,2026-03-31 20:07:47,17,73584783,57,MBTA
y3222,42.349141,-71.149227,0,2026-03-31 20:07:48,16,73584619,57,MBTA
y3213,42.34904098510742,-71.0955581665039,0,2026-03-31 20:07:39,1,73584784,57,MBTA
y3204,42.35773,-71.184508,1,2026-03-31 20:07:33,1,73584785,57,MBTA
y3200,42.351322174072266,-71.17317199707031,1,2026-03-31 20:07:48,10,73584777,57,MBTA
y3285,42.32914,-71.08394,0,2026-03-31 20:07:31,1,73583901,66,MBTA
y3281,42.377288818359375,-71.12004852294922,1,2026-03-31 20:07:47,1,73584020,66,MBTA
y3269,42.35007858276367,-71.13079833984375,0,2026-03-31 20:07:43,21,73583899,66,MBTA
y3264,42.34170150756836,-71.12113952636719,1,2026-03-31 20:07:48,20,73584410,66,MBTA
y3257,42.33295440673828,-71.10121154785156,0,2026-03-31 20:07:47,8,73583898,66,MBTA
y3252,42.3682,-71.123939,0,2026-03-31 20:07:45,31,73583895,66,MBTA
y3251,42.357182,-71.128707,1,2026-03-31 20:07:48,9,73584018,66,MBTA
y3243,42.333274841308594,-71.11882019042969,1,2026-03-31 20:07:46,23,73584017,66,MBTA
y3219,42.349874,-71.130708,0,2026-03-31 20:07:46,21,73583896,66,MBTA
y3217,42.331489,-71.094906,1,2026-03-31 20:07:36,31,73584012,66,MBTA
y2112,42.399764,-71.032633,1,2026-03-31 20:07:43,15,73901836,111,MBTA
y2110,42.41568,-71.03295,1,2026-03-31 20:07:36,1,73901981,111,MBTA
y2104,42.372416,-71.060833,1,2026-03-31 20:07:44,22,73901835,111,MBTA
y2099,42.36234,-71.05695,0,2026-03-31 20:07:26,1,73901826,111,MBTA
y2089,42.412767,-71.032283,1,2026-03-31 20:07:45,2,73901942,111,MBTA
y2028,42.38675,-71.045946,0,2026-03-31 20:07:46,3,73901824,111,MBTA
y2024,42.362614,-71.056163,0,2026-03-31 20:07:45,2,73901901,111,MBTA
y1992,42.403893,-71.036009,0,2026-03-31 20:07:35,16,73901809,111,MBTA
y3142,42.361243,-71.11791,0,2026-03-31 20:07:48,13,73870797,64,MBTA
y2117,42.3669,-71.095045,1,2026-03-31 20:07:46,26,73870777,64,MBTA
y2090,42.364427,-71.087714,0,2026-03-31 20:07:47,1,73870773,64,MBTA
y2001,42.353732,-71.138733,1,2026-03-31 20:07:44,11,73870837,64,MBTA
y0799,42.299715,-71.06224,0,2026-03-31 20:06:42,1,74122278,201,MBTA
y1679,42.2991,-71.11464,0,2026-03-31 20:07:04,1,74213632,4050,MBTA
y1662,42.317134,-71.097088,0,2026-03-31 20:07:49,10,74213232,42,MBTA
y1623,42.29995,-71.11369,1,2026-03-31 20:07:35,2,74213220,42,MBTA
y2054,42.383188,-71.105943,0,2026-03-31 20:07:45,10,73870163,87,MBTA
y1925,42.406358,-71.132684,1,2026-03-31 20:07:49,10,73870263,87,MBTA
y2115,42.37224,-71.11928,0,2026-03-31 20:07:35,1,73869655,70,MBTA
y2097,42.363205,-71.100035,1,2026-03-31 20:07:48,51,73869684,70,MBTA
y2095,42.376648,-71.253944,1,2026-03-31 20:07:42,5,73869546,70,MBTA
y2094,42.376545,-71.262548,0,2026-03-31 20:07:47,51,73869521,70,MBTA
y2003,42.363885,-71.120521,0,2026-03-31 20:07:47,8,73869520,70,MBTA
y1951,42.361951,-71.148536,1,2026-03-31 20:07:47,35,73869658,70,MBTA
y1875,42.351932,-71.090041,1,2026-03-31 20:08:53,11,73602193,1,MBTA
y1864,42.346621,-71.087309,0,2026-03-31 20:08:51,13,73601886,1,MBTA
y1849,42.369598,-71.112032,0,2026-03-31 20:08:55,21,73601890,1,MBTA
y1846,42.342591,-71.061003,0,2026-03-31 20:08:51,1,73601894,1,MBTA
y1807,42.370175,-71.113513,1,2026-03-31 20:08:47,3,73602190,1,MBTA
y1747,42.332299,-71.079733,1,2026-03-31 20:08:54,21,73602192,1,MBTA
y1729,42.33154,-71.077878,0,2026-03-31 20:08:56,4,73601899,1,MBTA
y1918,42.336565,-71.088564,0,2026-03-31 20:08:40,1,73602683,23,MBTA
y1910,42.329235,-71.084202,1,2026-03-31 20:08:47,26,73603915,23,MBTA
y1862,42.305302,-71.080308,1,2026-03-31 20:08:27,12,73603919,23,MBTA
y1833,42.286835,-71.064862,0,2026-03-31 20:08:50,28,73602672,23,MBTA
y1830,42.299624,-71.073947,0,2026-03-31 20:08:51,21,73602671,23,MBTA
y1825,42.286185,-71.064203,1,2026-03-31 20:08:52,2,73601416,23,MBTA
y1786,42.325552,-71.083396,0,2026-03-31 20:08:55,7,73602677,23,MBTA
y1271,42.26714,-71.09153,1,2026-03-31 20:08:05,1,73766556,28,MBTA
y1265,42.302486,-71.085581,0,2026-03-31 20:08:52,18,73766499,28,MBTA
y1251,42.267156,-71.093003,1,2026-03-31 20:08:51,2,73766421,28,MBTA
y1224,42.31911,-71.081419,1,2026-03-31 20:08:55,26,73766441,28,MBTA
y1217,42.277285,-71.093245,1,2026-03-31 20:08:46,6,73766463,28,MBTA
y1215,42.334956,-71.089774,0,2026-03-31 20:08:49,2,73766462,28,MBTA
y1210,42.319423,-71.081336,1,2026-03-31 20:08:52,26,73766480,28,MBTA
y1209,42.30173,-71.085591,1,2026-03-31 20:08:51,18,73766433,28,MBTA
y1201,42.288336,-71.090234,0,2026-03-31 20:08:53,25,73766515,28,MBTA
y1262,42.319291,-71.111827,1,2026-03-31 20:08:52,8,73767429,39,MBTA
y1261,42.338797,-71.092856,1,2026-03-31 20:08:34,19,73767427,39,MBTA
y1257,42.34444,-71.082904,0,2026-03-31 20:08:51,5,73767430,39,MBTA
y1254,42.347628,-71.07446,0,2026-03-31 20:08:46,1,73767433,39,MBTA
y1218,42.334332,-71.104695,0,2026-03-31 20:08:10,11,73767428,39,MBTA
y1216,42.316867,-71.113619,0,2026-03-31 20:08:53,19,73767421,39,MBTA
y3284,42.35008,-71.107049,1,2026-03-31 20:08:51,31,73584560,57,MBTA
y3279,42.350012,-71.107175,1,2026-03-31 20:08:53,31,73584559,57,MBTA
y3259,42.354912,-71.181972,0,2026-03-31 20:08:47,29,73584618,57,MBTA
y3256,42.36389,-71.18589,1,2026-03-31 20:08:32,1,73584786,57,MBTA
y3253,42.349049,-71.153377,1,2026-03-31 20:08:50,17,73584783,57,MBTA
y3222,42.349081,-71.151704,0,2026-03-31 20:08:52,17,73584619,57,MBTA
y3213,42.34904098510742,-71.0955581665039,0,2026-03-31 20:08:49,1,73584784,57,MBTA
y3204,42.359023,-71.185182,1,2026-03-31 20:08:53,1,73584785,57,MBTA
y3200,42.350095,-71.170034,1,2026-03-31 20:08:51,12,73584777,57,MBTA
y3285,42.32914,-71.08394,0,2026-03-31 20:08:31,1,73583901,66,MBTA
y3281,42.377172,-71.120029,1,2026-03-31 20:08:53,1,73584020,66,MBTA
y3269,42.350107,-71.130945,0,2026-03-31 20:08:49,21,73583899,66,MBTA
y3264,42.339357,-71.121059,1,2026-03-31 20:08:53,20,73584410,66,MBTA
y3257,42.333871,-71.1041,0,2026-03-31 20:08:54,9,73583898,66,MBTA
y3252,42.371073,-71.121552,0,2026-03-31 20:08:44,31,73583895,66,MBTA
y3251,42.35543,-71.13305,1,2026-03-31 20:08:47,14,73584018,66,MBTA
y3243,42.331695,-71.117946,1,2026-03-31 20:08:51,24,73584017,66,MBTA
y3219,42.349835,-71.130749,0,2026-03-31 20:08:51,21,73583896,66,MBTA
y3217,42.331326,-71.09284,1,2026-03-31 20:08:52,32,73584012,66,MBTA
y2112,42.397128,-71.031487,1,2026-03-31 20:08:54,16,73901836,111,MBTA
y2110,42.41568,-71.03295,1,2026-03-31 20:08:36,1,73901981,111,MBTA
y2104,42.372082,-71.064997,1,2026-03-31 20:08:52,22,73901835,111,MBTA
y2099,42.36235,-71.05695,0,2026-03-31 20:08:41,1,73901826,111,MBTA
y2089,42.407355,-71.029518,1,2026-03-31 20:08:51,6,73901942,111,MBTA
y2028,42.389057,-71.042381,0,2026-03-31 20:08:48,3,73901824,111,MBTA
y2024,42.364937,-71.05822,0,2026-03-31 20:08:50,3,73901901,111,MBTA
y1992,42.404874,-71.035216,0,2026-03-31 20:08:49,16,73901809,111,MBTA
y3142,42.360918,-71.117997,0,2026-03-31 20:08:39,14,73870797,64,MBTA
y2117,42.365985,-71.092454,1,2026-03-31 20:08:51,27,73870777,64,MBTA
y2090,42.362711,-71.084683,0,2026-03-31 20:08:50,1,73870773,64,MBTA
y2001,42.354904,-71.134298,1,2026-03-31 20:08:51,13,73870837,64,MBTA
y0799,42.2997259,-71.0623344,0,2026-03-31 20:08:05,1,74122278,201,MBTA
y1679,42.2991,-71.11465,0,2026-03-31 20:08:05,1,74213632,4050,MBTA
y1662,42.316541,-71.097741,0,2026-03-31 20:08:55,11,74213232,42,MBTA
y1623,42.301737,-71.112076,1,2026-03-31 20:08:54,2,74213220,42,MBTA
y2054,42.383709,-71.108713,0,2026-03-31 20:08:57,11,73870163,87,MBTA
y1925,42.406083,-71.131964,1,2026-03-31 20:08:53,10,73870263,87,MBTA
y2115,42.37119,-71.11633,0,2026-03-31 20:08:35,1,73869655,70,MBTA
y2097,42.361066,-71.096497,1,2026-03-31 20:08:55,52,73869684,70,MBTA
y2095,42.376273,-71.249892,1,2026-03-31 20:08:54,6,73869546,70,MBTA
y2094,42.37862,-71.264876,0,2026-03-31 20:08:57,52,73869521,70,MBTA
y2003,42.363575,-71.125016,0,2026-03-31 20:08:52,9,73869520,70,MBTA
y1951,42.361712,-71.144522,1,2026-03-31 20:08:53,35,73869658,70,MBTA
y1875,42.349547,-71.088854,1,2026-03-31 20:09:57,12,73602193,1,MBTA
y1864,42.34833,-71.088405,0,2026-03-31 20:09:56,13,73601886,1,MBTA
y1849,42.371459,-71.114493,0,2026-03-31 20:09:58,23,73601890,1,MBTA
y1846,42.34273,-71.06157,0,2026-03-31 20:09:34,1,73601894,1,MBTA
y1807,42.369281,-71.111018,1,2026-03-31 20:10:00,4,73602190,1,MBTA
y1747,42.33278,-71.08081,1,2026-03-31 20:09:39,22,73602192,1,MBTA
y1729,42.331675,-71.07633,0,2026-03-31 20:09:59,5,73601899,1,MBTA
y1918,42.336549,-71.088917,0,2026-03-31 20:09:28,1,73602683,23,MBTA
y1910,42.328944,-71.084814,1,2026-03-31 20:09:46,26,73603915,23,MBTA
y1862,42.307281,-71.082411,1,2026-03-31 20:09:53,14,73603919,23,MBTA
y1833,42.28623,-71.064371,0,2026-03-31 20:09:51,29,73602672,23,MBTA
y1830,42.299139,-71.07361,0,2026-03-31 20:09:54,21,73602671,23,MBTA
y1825,42.289625,-71.068352,1,2026-03-31 20:09:59,3,73601416,23,MBTA
y1786,42.323635,-71.082827,0,2026-03-31 20:09:50,8,73602677,23,MBTA
y1271,42.267132,-71.091599,1,2026-03-31 20:09:24,1,73766556,28,MBTA
y1265,42.302142,-71.085615,0,2026-03-31 20:09:54,19,73766499,28,MBTA
y1251,42.26721,-71.09316,1,2026-03-31 20:09:29,2,73766421,28,MBTA
y1224,42.324038,-71.082658,1,2026-03-31 20:09:58,28,73766441,28,MBTA
y1217,42.279093,-71.092977,1,2026-03-31 20:09:57,7,73766463,28,MBTA
y1215,42.332205,-71.093661,0,2026-03-31 20:10:01,2,73766462,28,MBTA
y1210,42.323361,-71.08243,1,2026-03-31 20:10:02,28,73766480,28,MBTA
y1209,42.301889,-71.085528,1,2026-03-31 20:10:00,18,73766433,28,MBTA
y1201,42.285785,-71.091045,0,2026-03-31 20:10:02,26,73766515,28,MBTA
y1262,42.321982,-71.112149,1,2026-03-31 20:09:59,9,73767429,39,MBTA
y1261,42.339518,-71.090804,1,2026-03-31 20:09:57,20,73767427,39,MBTA
y1257,42.34121,-71.086909,0,2026-03-31 20:10:00,5,73767430,39,MBTA
y1254,42.34822,-71.0748,0,2026-03-31 20:09:14,1,73767433,39,MBTA
y1218,42.33339,-71.106557,0,2026-03-31 20:09:58,11,73767428,39,MBTA
y1216,42.3134,-71.11407,0,2026-03-31 20:10:00,20,73767421,39,MBTA
y3284,42.34958267211914,-71.1043701171875,1,2026-03-31 20:09:56,32,73584560,57,MBTA
y3279,42.349727,-71.104631,1,2026-03-31 20:10:04,32,73584559,57,MBTA
y3259,42.35658264160156,-71.18221282958984,0,2026-03-31 20:09:55,30,73584618,57,MBTA
y3256,42.36393,-71.18513,1,2026-03-31 20:09:34,1,73584786,57,MBTA
y3253,42.34898376464844,-71.15122985839844,1,2026-03-31 20:09:52,19,73584783,57,MBTA
y3222,42.34913,-71.153117,0,2026-03-31 20:09:45,18,73584619,57,MBTA
y3213,42.34904098510742,-71.0955581665039,0,2026-03-31 20:09:49,1,73584784,57,MBTA
y3204,42.36377,-71.185968,1,2026-03-31 20:10:02,1,73584785,57,MBTA
y3200,42.350376,-71.166553,1,2026-03-31 20:10:02,13,73584777,57,MBTA
y3285,42.32914,-71.08394,0,2026-03-31 20:09:31,1,73583901,66,MBTA
y3281,42.37548065185547,-71.11936950683594,1,2026-03-31 20:09:57,1,73584020,66,MBTA
y3269,42.352489,-71.131923,0,2026-03-31 20:09:59,22,73583899,66,MBTA
y3264,42.337797,-71.12151,1,2026-03-31 20:10:00,21,73584410,66,MBTA
y3257,42.334083557128906,-71.1044921875,0,2026-03-31 20:09:57,10,73583898,66,MBTA
y3252,42.37223434448242,-71.12176513671875,0,2026-03-31 20:09:51,31,73583895,66,MBTA
y3251,42.354202,-71.136087,1,2026-03-31 20:09:58,15,73584018,66,MBTA
y3243,42.3316535949707,-71.1166000366211,1,2026-03-31 20:09:56,24,73584017,66,MBTA
y3219,42.352178,-71.13192,0,2026-03-31 20:10:01,22,73583896,66,MBTA
y3217,42.330781,-71.088739,1,2026-03-31 20:10:02,34,73584012,66,MBTA
y2112,42.393895,-71.033787,1,2026-03-31 20:09:57,18,73901836,111,MBTA
y2110,42.41568,-71.03295,1,2026-03-31 20:09:36,1,73901981,111,MBTA
y2104,42.368662,-71.059743,1,2026-03-31 20:10:02,22,73901835,111,MBTA
y2099,42.36236,-71.05695,0,2026-03-31 20:09:41,1,73901826,111,MBTA
y2089,42.405017,-71.033162,1,2026-03-31 20:10:03,9,73901942,111,MBTA
y2028,42.389072,-71.040541,0,2026-03-31 20:10:00,4,73901824,111,MBTA
y2024,42.366708,-71.058562,0,2026-03-31 20:09:53,3,73901901,111,MBTA
y1992,42.405017,-71.032941,0,2026-03-31 20:09:45,17,73901809,111,MBTA
y3142,42.360754,-71.118756,0,2026-03-31 20:09:59,14,73870797,64,MBTA
y2117,42.364762,-71.089911,1,2026-03-31 20:09:56,28,73870777,64,MBTA
y2090,42.362575,-71.085523,0,2026-03-31 20:09:57,1,73870773,64,MBTA
y2001,42.355448,-71.132864,1,2026-03-31 20:10:01,13,73870837,64,MBTA
y0799,42.299015,-71.063768,0,2026-03-31 20:09:51,2,74122278,201,MBTA
y1679,42.2991,-71.11464,0,2026-03-31 20:09:07,1,74213632,4050,MBTA
y1662,42.31633,-71.09778,0,2026-03-31 20:09:17,11,74213232,42,MBTA
y1623,42.305364,-71.108686,1,2026-03-31 20:09:55,4,74213220,42,MBTA
y2054,42.385701,-71.113446,0,2026-03-31 20:10:02,13,73870163,87,MBTA
y1925,42.40461,-71.129487,1,2026-03-31 20:09:56,12,73870263,87,MBTA
y2115,42.37108,-71.11605,0,2026-03-31 20:09:07,1,73869655,70,MBTA
y2097,42.361202,-71.095315,1,2026-03-31 20:10:00,52,73869684,70,MBTA
y2095,42.376267,-71.244218,1,2026-03-31 20:10:03,8,73869546,70,MBTA
y2094,42.381399,-71.262048,1,2026-03-31 20:10:02,1,73869524,70,MBTA
y2003,42.363362,-71.129187,0,2026-03-31 20:09:53,10,73869520,70,MBTA
y1951,42.362857,-71.137989,1,2026-03-31 20:10:03,38,73869658,70,MBTA
y1875,42.348486,-71.088365,1,2026-03-31 20:11:07,12,73602193,1,MBTA
y1864,42.349827,-71.088899,0,2026-03-31 20:11:06,14,73601886,1,MBTA
y1849,42.372413,-71.115824,0,2026-03-31 20:11:08,23,73601890,1,MBTA
y1846,42.340148,-71.063948,0,2026-03-31 20:11:04,1,73601894,1,MBTA
y1807,42.368851,-71.109498,1,2026-03-31 20:11:03,4,73602190,1,MBTA
y1747,42.332067,-71.081687,1,2026-03-31 20:11:04,22,73602192,1,MBTA
y1729,42.333982,-71.073704,0,2026-03-31 20:11:06,6,73601899,1,MBTA
y1918,42.335058,-71.090023,0,2026-03-31 20:11:07,2,73602683,23,MBTA
y1910,42.32931,-71.085666,1,2026-03-31 20:11:04,26,73603915,23,MBTA
y1862,42.310276,-71.082988,1,2026-03-31 20:11:04,15,73603919,23,MBTA
y1833,42.283833,-71.063765,1,2026-03-31 20:10:59,1,73601418,23,MBTA
y1830,42.296386,-71.072292,0,2026-03-31 20:10:59,23,73602671,23,MBTA
y1825,42.29038,-71.071636,1,2026-03-31 20:11:05,5,73601416,23,MBTA
y1786,42.321293,-71.081838,0,2026-03-31 20:11:03,9,73602677,23,MBTA
y1271,42.26713,-71.09153,1,2026-03-31 20:10:09,1,73766556,28,MBTA
y1265,42.29871,-71.086853,0,2026-03-31 20:11:07,20,73766499,28,MBTA
y1251,42.268554,-71.093658,1,2026-03-31 20:11:07,2,73766421,28,MBTA
y1224,42.328229,-71.083117,1,2026-03-31 20:11:04,30,73766441,28,MBTA
y1217,42.280354,-71.092612,1,2026-03-31 20:11:06,7,73766463,28,MBTA
y1215,42.33151,-71.094389,0,2026-03-31 20:10:25,2,73766462,28,MBTA
y1210,42.324408,-71.082803,1,2026-03-31 20:11:09,28,73766480,28,MBTA
y1209,42.305634,-71.084479,1,2026-03-31 20:11:07,19,73766433,28,MBTA
y1201,42.28394,-71.091725,0,2026-03-31 20:11:02,26,73766515,28,MBTA
y1262,42.323764,-71.112218,1,2026-03-31 20:11:03,10,73767429,39,MBTA
y1261,42.340342,-71.088995,1,2026-03-31 20:11:09,20,73767427,39,MBTA
y1257,42.340304,-71.089371,0,2026-03-31 20:11:06,6,73767430,39,MBTA
y1254,42.34822,-71.0748,0,2026-03-31 20:09:14,1,73767433,39,MBTA
y1218,42.332326,-71.111641,0,2026-03-31 20:11:05,13,73767428,39,MBTA
y1216,42.311535,-71.114455,0,2026-03-31 20:11:06,21,73767421,39,MBTA
y3284,42.349463,-71.102003,1,2026-03-31 20:11:08,32,73584560,57,MBTA
y3279,42.34931,-71.100907,1,2026-03-31 20:11:09,33,73584559,57,MBTA
y3259,42.357489,-71.169046,0,2026-03-31 20:11:06,30,73584618,57,MBTA
y3256,42.36393,-71.18513,1,2026-03-31 20:10:34,1,73584786,57,MBTA
y3253,42.3496,-71.148695,1,2026-03-31 20:11:05,20,73584783,57,MBTA
